PeakID (cmd=annotatePeaks.pl ./top_concordant_peaks_full-set.narrowPeak hg19 -noann)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Merged-chr16-70728128-2	chr16	70728062	70728195	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-8172	NM_138383	92154		NM_138383	ENSG00000132613	MTSS2	ABBA|ABBA-1|ABBA1|IDDOF|MTSS1L	MTSS I-BAR domain containing 2	protein-coding
Merged-chr2-12164593-2	chr2	12164541	12164646	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	17351	NR_110196	100506457		NR_110196	ENSG00000224184	MIR3681HG	-	MIR3681 host gene	ncRNA
Merged-chr2-235890205-2	chr2	235890150	235890261	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	187	NM_001371305	23677		NM_014521	ENSG00000130147	SH3BP4	BOG25|TTP	SH3 domain binding protein 4	protein-coding
Merged-chr6-73264055-2	chr6	73263993	73264117	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-67737	NM_001160130	56479		NM_019842	ENSG00000185760	KCNQ5	Kv7.5|MRD46	potassium voltage-gated channel subfamily Q member 5	protein-coding
Merged-chr11-94470666-2	chr11	94470609	94470723	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	2855	NR_135096	105369438		NR_135093	ENSG00000255929	PIWIL4-AS1	-	PIWIL4 antisense RNA 1	ncRNA
Merged-chr12-125117998-2	chr12	125117939	125118057	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-65840	NM_001206654	9612		NM_006312	ENSG00000196498	NCOR2	CTG26|N-CoR2|SMAP270|SMRT|SMRTE|SMRTE-tau|TNRC14|TRAC|TRAC-1|TRAC1	nuclear receptor corepressor 2	protein-coding
Merged-chr12-122362786-2	chr12	122362701	122362871	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	6288	NM_001178003	144406		NM_144668	ENSG00000158023	CFAP251	CaM-IP4|SPGF33|WDR66	cilia and flagella associated protein 251	protein-coding
Merged-chr6-27261605-2	chr6	27261533	27261677	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	18406	NM_033482	94026		NM_033482	ENSG00000158553	POM121L2	POM121-L|POM121L	POM121 transmembrane nucleoporin like 2	protein-coding
Merged-chr1-27865449-2	chr1	27865390	27865509	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-48771	NM_001201404	10163		NM_006990	ENSG00000158195	WASF2	IMD2|SCAR2|WASF4|WAVE2|dJ393P12.2	WASP family member 2	protein-coding
Merged-chr20-33893817-2	chr20	33893724	33893911	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-13589	NM_178468	128876		NM_178468	ENSG00000125998	FAM83C	C20orf128|dJ614O4.7	family with sequence similarity 83 member C	protein-coding
Merged-chr11-12087904-2	chr11	12087826	12087983	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	35482	NR_135109	105376554		NR_135109	ENSG00000254486	LINC02547	-	long intergenic non-protein coding RNA 2547	ncRNA
Merged-chr5-65157711-2	chr5	65157639	65157783	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-64671	NM_001006600	55914		NM_018695	ENSG00000112851	ERBIN	ERBB2IP|HEL-S-78|LAP2	erbb2 interacting protein	protein-coding
Merged-chr4-85800887-2	chr4	85800819	85800955	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-85882	NR_152775	404201		NM_205857	ENSG00000180769	WDFY3-AS2	C4orf12|FBI4|NCRNA00247	WDFY3 antisense RNA 2	ncRNA
Merged-chr13-22157881-2	chr13	22157827	22157935	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	20428	NM_152726	221154		NM_152726	ENSG00000165487	MICU2	1110008L20Rik|EFHA1	mitochondrial calcium uptake 2	protein-coding
Merged-chr3-177196544-2	chr3	177196486	177196602	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	36835	NR_047568	100505566		NR_047568	ENSG00000228221	LINC00578	-	long intergenic non-protein coding RNA 578	ncRNA
Merged-chr9-35518318-2	chr9	35518240	35518397	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-20311	NM_001135999	9853		NM_014806	ENSG00000198853	RUSC2	Iporin|MRT61	RUN and SH3 domain containing 2	protein-coding
Merged-chr12-12420099-2	chr12	12420033	12420165	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-121	NM_002336	4040		NM_002336	ENSG00000070018	LRP6	ADCAD2|STHAG7	LDL receptor related protein 6	protein-coding
Merged-chr14-60561156-2	chr14	60561096	60561217	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	2515	NM_001330177	64430		NM_022495	ENSG00000126773	PCNX4	C14orf135|FBP2|PCNXL4	pecanex 4	protein-coding
Merged-chr10-95218736-2	chr10	95218664	95218808	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	23355	NM_013451	26509		NM_013451	ENSG00000138119	MYOF	FER1L3|HAE7	myoferlin	protein-coding
Merged-chr6-17279095-2	chr6	17279039	17279151	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-2497	NM_001143942	221662		NM_153020	ENSG00000112183	RBM24	RNPC6|dJ259A10.1	RNA binding motif protein 24	protein-coding
Merged-chr20-30943946-2	chr20	30943868	30944025	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-2188	NM_015338	171023		NM_015338	ENSG00000171456	ASXL1	BOPS|MDS	ASXL transcriptional regulator 1	protein-coding
Merged-chr5-38550166-2	chr5	38550102	38550230	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	6582	NM_001127671	3977		NM_002310	ENSG00000113594	LIFR	CD118|LIF-R|SJS2|STWS|SWS	LIF receptor subunit alpha	protein-coding
Merged-chr19-17246446-2	chr19	17246382	17246511	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	43401	NR_145784	109623483		NR_145784		SNORA118	-	small nucleolar RNA, H/ACA box 118	snoRNA
Merged-chr6-28849100-2	chr6	28849035	28849165	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-15207	NR_104117	414760		NR_104117	ENSG00000224157	HCG14	dJ111M5.4	HLA complex group 14	ncRNA
Merged-chr3-43800906-2	chr3	43800831	43800982	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-67820	NM_001346468	55129		NM_018075	ENSG00000160746	ANO10	SCAR10|TMEM16K	anoctamin 10	protein-coding
Merged-chr9-100985699-2	chr9	100985600	100985798	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	5800	NR_106913	102465514		NR_106913	ENSG00000278412	MIR6854	hsa-mir-6854	microRNA 6854	ncRNA
Merged-chr21-17936257-2	chr21	17936166	17936348	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	24109	NR_029480	406885		NR_029480	ENSG00000199030	MIRLET7C	LET7C|MIRNLET7C|hsa-let-7c|let-7c	microRNA let-7c	ncRNA
Merged-chr3-16770506-2	chr3	16770413	16770599	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-123576	NM_001351	1618		NM_001351	ENSG00000092345	DAZL	DAZH|DAZL1|DAZLA|SPGYLA	deleted in azoospermia like	protein-coding
Merged-chr16-13204270-2	chr16	13204219	13204321	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	208815	NM_001145205	729993		NM_001145204	ENSG00000237515	SHISA9	CKAMP44	shisa family member 9	protein-coding
Merged-chr1-228775159-2	chr1	228775090	228775229	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	4515	NR_023374	100169763		NR_023374	ENSG00000199270	RNA5S12	RN5S12	RNA, 5S ribosomal 12	rRNA
Merged-chr1-204560992-2	chr1	204560892	204561092	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	75458	NM_002393	4194		NM_002393	ENSG00000198625	MDM4	BMFS6|HDMX|MDMX|MRP1	MDM4 regulator of p53	protein-coding
Merged-chr9-35658033-2	chr9	35657983	35658084	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-18	NR_003051	6023		NR_003051	ENSG00000277027	RMRP	CHH|NME1|RMRPR|RRP2	RNA component of mitochondrial RNA processing endoribonuclease	ncRNA
Merged-chr10-81059172-2	chr10	81059114	81059231	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-48053	NM_005729	10105		NM_005729	ENSG00000108179	PPIF	CYP3|CyP-M|Cyp-D|CypD	peptidylprolyl isomerase F	protein-coding
Merged-chr5-172884114-2	chr5	172884052	172884176	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	109656	NR_107023	102465862		NR_107023	ENSG00000274994	MIR8056	hsa-mir-8056	microRNA 8056	ncRNA
Merged-chr4-186714184-2	chr4	186714123	186714246	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-17176	NM_001145673	8470		NM_003603	ENSG00000154556	SORBS2	ARGBP2|PRO0618	sorbin and SH3 domain containing 2	protein-coding
Merged-chr4-69235359-2	chr4	69235307	69235411	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-19551	NM_133370	91746		NM_133370	ENSG00000083896	YTHDC1	YT521|YT521-B	YTH N6-methyladenosine RNA binding protein C1	protein-coding
Merged-chr17-38708283-2	chr17	38708214	38708353	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	8363	NM_001301718	1236		NM_001838	ENSG00000126353	CCR7	BLR2|CC-CKR-7|CCR-7|CD197|CDw197|CMKBR7|EBI1	C-C motif chemokine receptor 7	protein-coding
Merged-chr7-84041888-2	chr7	84041809	84041968	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-119904	NR_110079	101927378		NR_110079	ENSG00000235139	LINC03017	-	long intergenic non-protein coding RNA 3017	ncRNA
Merged-chr5-167791442-2	chr5	167791375	167791509	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	72792	NM_001161662	23286		NM_015238	ENSG00000113645	WWC1	HBEBP3|HBEBP36|KIBRA|MEMRYQTL|PPP1R168	WW and C2 domain containing 1	protein-coding
Merged-chr15-57649038-2	chr15	57648968	57649109	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-19665	NM_032866	84952		NM_032866	ENSG00000128849	CGNL1	JACOP|PCING	cingulin like 1	protein-coding
Merged-chr4-69232553-2	chr4	69232478	69232628	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-16745	NM_133370	91746		NM_133370	ENSG00000083896	YTHDC1	YT521|YT521-B	YTH N6-methyladenosine RNA binding protein C1	protein-coding
Merged-chr6-155424460-2	chr6	155424404	155424516	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-3661	NM_001384547	26230		NM_012454	ENSG00000146426	TIAM2	STEF|TIAM-2	TIAM Rac1 associated GEF 2	protein-coding
Merged-chr11-59325053-2	chr11	59324997	59325110	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	37578	NR_036120	100422880		NR_036120	ENSG00000264559	MIR3162	mir-3162	microRNA 3162	ncRNA
Merged-chr1-204273427-2	chr1	204273355	204273500	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	55630	NM_014935	22874		NM_014935	ENSG00000143850	PLEKHA6	PEPP-3|PEPP3	pleckstrin homology domain containing A6	protein-coding
Merged-chr13-80510762-2	chr13	80510702	80510823	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	64041	NR_120413	101927195		NR_120413	ENSG00000229175	LINC00382	TCONS_00021500	long intergenic non-protein coding RNA 382	ncRNA
Merged-chr8-67026003-2	chr8	67025940	67026066	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-13361	NM_184086	84675		NM_033058	ENSG00000147573	TRIM55	MURF-2|RNF29|muRF2	tripartite motif containing 55	protein-coding
Merged-chr6-144737209-2	chr6	144737148	144737270	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	10418	NR_132778	106635530		NR_132778		SNORA98	-	small nucleolar RNA, H/ACA box 98	snoRNA
Merged-chr3-8671361-2	chr3	8671278	8671445	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	15123	NM_001256748	51066		NM_015931	ENSG00000125046	SSUH2	C3orf32|SSU-2|fls485	ssu-2 homolog	protein-coding
Merged-chr10-14127089-2	chr10	14127036	14127143	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	10806	NR_120638	101928453		NR_120638		LOC101928453	-	uncharacterized LOC101928453	ncRNA
Merged-chr7-100101075-2	chr7	100100979	100101171	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	19525	NM_173564	222950		NM_173564	ENSG00000166924	NYAP1	C7orf51	neuronal tyrosine phosphorylated phosphoinositide-3-kinase adaptor 1	protein-coding
Merged-chr3-190284342-2	chr3	190284270	190284415	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	52468	NM_134470	3556		NM_002182	ENSG00000196083	IL1RAP	C3orf13|IL-1RAcP|IL1R3	interleukin 1 receptor accessory protein	protein-coding
Merged-chr1-204475983-2	chr1	204475893	204476073	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-9524	NM_001204172	4194		NM_002393	ENSG00000198625	MDM4	BMFS6|HDMX|MDMX|MRP1	MDM4 regulator of p53	protein-coding
Merged-chr5-82272792-2	chr5	82272727	82272857	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	87364	NR_003139	677765		NR_003139	ENSG00000238835	SCARNA18	SCARNA18A|U109	small Cajal body-specific RNA 18	ncRNA
Merged-chr5-144742005-2	chr5	144741925	144742085	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	472900	NM_205846	153768		NM_138492	ENSG00000186314	PRELID2	-	PRELI domain containing 2	protein-coding
Merged-chr10-10834868-2	chr10	10834799	10834938	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	2009	NR_027082	207107		NR_027082	ENSG00000225383	SFTA1P	SFTPF	surfactant associated 1, lncRNA	pseudo
Merged-chr11-129731965-2	chr11	129731908	129732023	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	30939	NM_006165	4798		NM_006165	ENSG00000170322	NFRKB	INO80G	nuclear factor related to kappaB binding protein	protein-coding
Merged-chr6-28864152-2	chr6	28864098	28864206	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-155	NR_104117	414760		NR_104117	ENSG00000224157	HCG14	dJ111M5.4	HLA complex group 14	ncRNA
Merged-chr5-122455267-2	chr5	122455203	122455332	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-29256	NR_146771	105379152		NR_146771		PRDM6-AS1	-	PRDM6 antisense RNA 1	ncRNA
Merged-chr11-101317162-2	chr11	101317072	101317252	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	73474	NR_037485	100500823		NR_037485	ENSG00000263885	MIR3920	-	microRNA 3920	ncRNA
Merged-chr7-151451351-2	chr7	151451266	151451436	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-17951	NM_001304527	51422		NM_016203	ENSG00000106617	PRKAG2	AAKG|AAKG2|CMH6|H91620p|WPWS	protein kinase AMP-activated non-catalytic subunit gamma 2	protein-coding
Merged-chr12-79814056-2	chr12	79813983	79814130	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	1019	NR_031700	100302136		NR_031700	ENSG00000221788	MIR1252	MIRN1252|hsa-mir-1252	microRNA 1252	ncRNA
